A young woman is seen standing in a room and leads into his/her/their/its/your/my [MASK] .	dancing
[MASK] is standing in front of a door talking with other boys in front of a kitchen .	boy
man walks to the living [MASK] in front of a ping pong table .	room
man are putting the shoes , grabs a/an [MASK] and is skateboarding by a sidewalk with her friends .	skateboard
man is hanging from lianas on a tree on a/an [MASK] .	park
A/An [MASK] is standing with some men at a chair lift , dressed in ski gear .	kid
The [MASK] skis down a hill , but falls down .	boy
He then is shown doing a/an [MASK] in the air , followed by several ramp and flipping tricks .	flip
When they are done , they go inside a/an [MASK] .	building
Various groups of men are shown that leads into a man wearing a uniform and [MASK] to the camera .	speaking
He then leads a/an [MASK] of people to play an instrument all together while the camera pans around .	group
A man wearing a white fencing [MASK] walks over to a woman in leather with her hands tied together .	outfit
He holds her waist and speaks to her while watching the men [MASK] behind them .	fence
They speak to another [MASK] defiantly and the men prepare to fight .	couple
The men fence back and fourth when the older [MASK] pinches his eyes and fight again .	gentleman
The men become agitated and one leaves with [MASK] off .	shirt
Several men are playing indoor [MASK] .	soccer
A large [MASK] watches from the stands .	crowd
A man wearing yellow kicks the ball into the goal and celebrates with his team before a replay of his/her/their/its/your/my [MASK] is shown .	goal
The game continues and two men knock each other down before the red team scores a/an [MASK] and a replay is shown .	goal
The yellow team tries to score and is blocked multiple times before finally scoring and a replay of this [MASK] is shown twice .	goal
The game continues until the red [MASK] scores .	team
A man from each [MASK] kicks the ball at the goal , each man gets the ball in the net and it flies back out .	team
The same [MASK] happens for one more man from each team .	thing
When the next red team member kicks , the [MASK] blocks the ball .	goalie
Another man from each [MASK] scores before the goalie blocks a ball kicked by a man in yellow .	team
The players celebrate some being followed by a/an [MASK] .	camera
Men in suits hand a trophy to a man in yellow and he holds it over his/her/their/its/your/my [MASK] with everyone in the background celebrating .	head
A view is shown of steep mountain [MASK] .	snow
Skiers are traveling on a/an [MASK] .	lift
They are sledding on the snow down a steep [MASK] .	hill
A/An [MASK] that reads `` Deeba 's Recipe '' appears on the screen .	text
The video then cuts to a woman standing behind a/an [MASK] filled with cooking ingredients .	table
She speaks to the [MASK] while showing some of what she has prepped for the dish .	camera
She places the various ingredients into a/an [MASK] and garnishes it very precisely .	bowl
She then pours a/an [MASK] all over it .	sauce
She then speaks to the camera some more to offer tips on how to make the [MASK] .	dish
Another set of text showing `` Deeba 's '' [MASK] is shown again .	recipe
A person is seen holding a wrapped [MASK] and begins wrapping paper around a box .	gift
The [MASK] pushes it down on the sides and begins tapping the box .	girl
She finishes tapping all around the box and ends by presenting it to the [MASK] .	camera
The screen opens up with an ACDC [MASK] .	promo
A little boy is speaking to the [MASK] .	camera
The little boy begins to break [MASK] and does many flips .	dance
man is standing behind a counte behind the [MASK] .	pool
two men are standing on top of trampolines and make a Synchronized jump into the [MASK] .	pool
man is going up the stairs to the [MASK] .	trampoline
A man is seen speaking to the camera and leads of a/an [MASK] of people riding down a snowy hill on tubes .	clip
More people are seen riding down the [MASK] while pointing to one another .	hill
The [MASK] continues riding down the hill while also stopping to talk to the camera .	group
Three kids are climbing up a/an [MASK] with out any rope .	mountain
Then , they are hanging out in their room [MASK] and having fun .	laughing
They 're just three best [MASK] doing everything together , walking , shopping , relaxing and climbing mountains .	friend
When they get to the top of the [MASK] they hug each other .	mountain
A/An [MASK] is playing football on a large field .	group
A green [MASK] suddenly bounces across the fifty yard line .	ball
It comes to a/an [MASK] , and the people back away .	stop
A female [MASK] mounts a high beam in front of her coach .	gymnast
A man is lying in [MASK] under the covers .	bed
He sits up on the [MASK] of the bed , scratching his beard .	edge
He then stares at the [MASK] on his table , picking it up .	shaver
The man shaves his bear , making it much shorter before lying down in bed , cuddling with the [MASK] filled with his beard hair .	bag
A/An [MASK] is standing behind a counter .	boy
He is throwing darts at a/an [MASK] .	wall
A/An [MASK] is standing next to him .	woman
A girl is shown looking at several pictures of [MASK] and leads into another cutting one 's hair .	hairstyle
The kids sits patiently with a/an [MASK] on her head and speaking to the camera .	towel
A goldfish is shown followed by a man cutting and styling his/her/their/its/your/my [MASK] .	hair
The man cuts the girl 's hair and styles it into an adorable [MASK] .	look
The girl smiles and leaves the [MASK] salon looking happy .	hair
A/An [MASK] is talking on camera while showing various tools on the ground .	person
A person is putting objects in front of a tire to move the [MASK] .	car
A/An [MASK] drives the car over the object to move it .	person
The [MASK] is now sitting on top of an object and they take it off .	tire
A person brings out an old [MASK] and talk about what needs to be done .	bike
The [MASK] is parasailing the water .	person
As the [MASK] sail , he started to bounce on the water .	person
The [MASK] maneuver the sail to turn around .	person
Women are dancing on a/an [MASK] .	stage
A woman is doing a belly dance in the [MASK] of the stage .	middle
The video begins with shots of people cheering as well as several shots of players standing on a sand [MASK] .	pit
The [MASK] is seen doing the wave and continues to cheer as the camera shows various clips of a soccer match going on .	crowd
A/An [MASK] is swinging back and forth .	boy
The boy then falls on his/her/their/its/your/my [MASK] and cries .	face
A woman in blue shorts hands a man a/an [MASK] .	dart
A man in a white hat throws a dart at a/an [MASK] .	board
The [MASK] walks up to the board .	woman
A man is working over the back of a/an [MASK] .	trailer
He is welding the metal between two pieces of [MASK] .	wood
Sparks fly as he works , crouching down on the [MASK] .	sidewalk
A man in a chef 's outfit is talking in a kitchen while holding a/an [MASK] .	potato
A man is working behind him as he peels the potato with a/an [MASK] .	tool
First different kinds [MASK] balls are shown lined up .	pool
Then the boy starts to play [MASK] all by himself with the balls .	pool
There are several jockey riding brown horses in a/an [MASK] during a derby event .	stadium
There [MASK] is cheering loudly as they stand with straw hats and umbrellas .	crowd
A woman cheers loudly in the [MASK] .	camera
The jockeys ride slowly around the [MASK] .	field
The boys lacrosse [MASK] is shown working out .	team
They are then running drills on the [MASK] .	gravel
Next , the team is in a scrimmage on the [MASK] .	field
After that they were shown playing an actual [MASK] , running back and forth .	game
Lastly a few members are at a professional [MASK] .	game
A woman is seen bending over a/an [MASK] with a small child next to her .	sink
The woman and [MASK] stick their hands under a sink to wash them off .	child
The woman dries the girls hands in the [MASK] and shows her putting lotion on .	end
Two wires are seen laid across and [MASK] with a person putting a box on top .	table
The person wraps the box with wires and tying a/an [MASK] on top .	bow
The person ties a/an [MASK] cane with the box and shows it off to the camera .	candy
A shot of a building leads into a 3d game of men sumo [MASK] .	wrestling
The [MASK] continues on with the characters fighting and a ref watching on the side .	game
The game ends and shows more pictures of men sumo [MASK] and pointing .	wrestling
A red , white and black intro has a/an [MASK] and the words and letter W2K15 .	logo
The outro video begins and it 's the same as the [MASK] video .	intro
A/An [MASK] for `` The Galley '' with the tagline `` Reinventing the Kitchen '' briefly appears .	logo
The scene is narrated by a female [MASK] .	speaker
A woman with [MASK] hair prepares a sink dishwashing station with a hanging sink and drying bars above a metal channel .	blond
The [MASK] washes glasses , plates and knives and then places each on the racks to dry .	woman
The woman finishes by pulling the plug on the hanging sink allowing the water to flow away in the [MASK] underneath .	channel
`` The Galley '' [MASK] appears again .	logo
woman is in the [MASK] talking to the camera about a hand sunscreen .	news
woman is holding a sunscreen tube and put it in her arms , hands and face and the woman in studio keeps talkin about the natural [MASK] .	sunscreen
A text [MASK] leads into several shots of a pumpkin as well as tools followed by a man carving the pumpkin .	intro
The man [MASK] and cuts away all around the front of the pumpkin while moving in fast motion .	draws
The man finishes his/her/their/its/your/my [MASK] and the camera pans all around the side .	pumpkin
a man is standing outside with a paint [MASK] .	pan
He talks as he demonstrates how to paint outdoor [MASK] .	wood
He shows off a paint [MASK] .	roller
He continues talking about the [MASK] as he stands there .	process
A man is holding onto a bar as he is standing on a/an [MASK] ski .	water
He is being pulled through the [MASK] by a motor boat .	water
He is [MASK] skiing over a long lake , trying to remain upright .	water
A woman in a bathrobe facing a/an [MASK] cleans her hands .	mirror
The [MASK] cuts to closeup scenes of her fingers picking up a contact lens and holding it up .	camera
The camera briefly cuts to the [MASK] 's face before returning .	woman
The woman puts the contact lens on his/her/their/its/your/my [MASK] .	eye
The woman applies [MASK] lens solution into her lens carrying case .	contact
The [MASK] washes her hands .	woman
The woman removes the [MASK] lens from her eye .	contact
The woman places the lens on her palm and , using [MASK] , cleans it .	solution
The [MASK] places the lens into the case and adds solution .	woman
The woman begins to leave the [MASK] frame .	camera
A/An [MASK] is seen sitting on a bike before a track looking down .	person
The man then begins riding down the track with several others riding in [MASK] .	front
The person rides all around the [MASK] and ends with a go pro logo .	area
A man wearing a suit in the [MASK] walks down the streets of new york and meets up with another man who likes just like him .	city
The men compare items and then perform a dance [MASK] in the center .	routine
An athlete is seen walking forward while shaking her arms and legs around and adjusting her swim [MASK] .	suit
The girl bends forward and performs a/an [MASK] into the pool while the camera pans back to a scoreboard .	dive
A man has his foot up on the [MASK] .	toilet
He starts shaving his/her/their/its/your/my [MASK] with a shaver .	leg
He pulls up his pants and starts shaving his other [MASK] .	leg
Old man is raking leaves outside his/her/their/its/your/my [MASK] in the fall .	home
[MASK] is narrating the action .	Man
There is a bike parked next to the [MASK] .	house
A/An [MASK] is seen walking around a field followed by several shots off the field and people watching on the sides .	person
The [MASK] transitions into several shots of trainers doing tricks with their dogs using frisbees .	video
The people continuously throw the [MASK] around the field while the dog chases afterwards and runs around the field .	frisbee
We see a lady in a pink [MASK] talking to the camera .	shirt
We see the lady pick up a basket of [MASK] and put it down .	laundry
the [MASK] shakes out a dress and puts it on an ironing board .	lady
The [MASK] rubs the dress and straitens it out .	lady
The lady puts a shirt on the board then puts it back in the [MASK] .	basket
The lady folds the [MASK] , smiles and the scene ends .	dress
A person shows a piece of [MASK] .	furniture
Then , the person covers a wood box with [MASK] and cuts the leftovers .	carpet
Then , the [MASK] fold the carpet on the borders and cut the parts not needed .	person
A caucasion woman is standing in the kitchen talking to a/an [MASK] and they begin banging their fist on the island .	toddler
A red screen appears with a/an [MASK] of lemonade and the two reappear .	picture
The lady begins talking extremely energetic to the [MASK] .	camera
The two then begin dumping ingredients into a/an [MASK] , beginning with strawberries and ending with syrup .	blender
Lastly , the toddler dumps a cup of [MASK] in the blender and the lady blends the ingredients .	ice
Once done , the lady [MASK] two cups and fills them up and the two of them enjoy a drink together .	grabs
A little boy is standing in a living [MASK] .	room
He is throwing darts at a/an [MASK] .	target
Alcohol is shown being poured into a/an [MASK] and leads into a woman holding up a glass and pouring ice into it .	glass
The woman then pours various alcohol mixes into the glass and ends by presenting the glass to the [MASK] .	camera
An American gymnast climbs the [MASK] beam , the she performs four flips backwards and one flip forward .	balance
Then , the gymnast spins backward one [MASK] on her side , then she jumps and flips two times backwards .	time
After the [MASK] jumps , spins and turns .	gymnast
The [MASK] stands on the end of the beam , then she runs and flips to times and end stand on the mat .	gymnast
After , the [MASK] raise her arms and she is congratulated by people .	gymnast
The routine of the [MASK] is repeated again .	gymnast
A/An [MASK] and after picture of a sink is shown .	before
A person is then shown putting [MASK] on a sponge and scrubbing a sink .	cleaner
The [MASK] products and the clean sink are then shown .	cleaning
Cars and RV 's sit outside a/an [MASK] center .	rodeo
Cowboys practice their lasso [MASK] .	work
People shop inside the store of the rodeo [MASK] .	center
A young [MASK] catches a calf .	kid
A cowboy jumps off his horse to control the [MASK] he has caught .	calf
Another cowboy in a black shirt jumps off his/her/their/its/your/my [MASK] .	horse
A man in a pink shirt lassos a/an [MASK] .	calf
A woman on a/an [MASK] catches a calf .	horse
Another man jumps off his brown horse to control the [MASK] he has caught .	calf
Six children wearing white [MASK] and orange belts are in a room with others watching .	clothing
A man yells a/an [MASK] and the children demonstrate their Taekwondo .	order
The man yells again and the children line up and [MASK] .	bow
They return to the [MASK] they were standing in previously .	line
They line up again and bow for a second [MASK] .	time
A girl talks to a camera shes holding on followed by shots of a store and her dog in a/an [MASK] .	car
She records several items shown around the store and then herself in a/an [MASK] .	bikini
She puts the lotion on herself standing in front of a/an [MASK] and smiling into the camera .	lake
Several pictures of various foods are shown and leads into a person cutting foods on a cutting [MASK] .	board
More pictures are shown while the man cuts up vegetables and mixes them into a/an [MASK] .	bowl
We see a boy [MASK] drums in an instrument store .	playing
We see a man across the room [MASK] drums .	playing
We see a girl , another boy , and the [MASK] .	dad
We see the man across the [MASK] , then the boy .	room
The [MASK] in stripes touches something on the drums .	boy
We see the boy and the man at the same [MASK] .	time
The boy in the stripes [MASK] rocks back and forth .	shirt
The [MASK] finishes and looks at the camera .	boy
a man is working outside in a/an [MASK] .	garden
He uses trimmers to cut pieces of a/an [MASK] .	plant
When he is done , the [MASK] is fully trimmed .	plant
A/An [MASK] match is occurring on a field and a player is shown falling down .	soccer
The man is able to get up and the video shows the fall again in slow [MASK] .	motion
The players continue playing and one of them even scores a/an [MASK] .	goal
The goal is shown over and over in low [MASK] to show the significance of the play .	motion
A man is shown speaking to the camera and leads into him standing in [MASK] of a bike frame .	front
He points to the [MASK] while speaking to the camera and leads into him screwing objects into place .	frame
The person continues to screw the [MASK] as well as the chain while turning and speaking to the camera .	frame
An empty gymnasium is shown when a/an [MASK] hits a button the computer and begins starting a routine .	girl
She twirls around the gym floor with a/an [MASK] and moves her arms around .	baton
A young girl is standing in the [MASK] in a black cami and black and white legs preparing talking .	room
The girl with the pink sweater wins and she sits on the girls [MASK] .	face
Afterwards , the three girls stand together and start talking to the [MASK] .	camera
women are making some gymnasic jumps in a/an [MASK] .	hallway
men and women are in [MASK] stores doing gymnastics jumps .	department
woman is making a hand stand ni a parking [MASK] and on stores .	lot
man is sanding in a fence in a/an [MASK] looking o the first floor .	mall
A girl waves to the [MASK] and begins speaking followed by various ingredients laid out .	camera
The girl then puts the ingredients on a plate and puts saran [MASK] over the food .	wrap
She mixes up the [MASK] with other ingredients followed by bread on top and cut into pieces .	food
She takes a/an [MASK] of the food and eventually leads to pictures of her food next to a cup of tea .	bite
A band is shown on a/an [MASK] .	stage
A man is playing guitar , and the man to his/her/their/its/your/my [MASK] is playing the drums .	right
The person in front of them is dancing and [MASK] .	singing
There two other men standing a few yards away with his/her/their/its/your/my [MASK] sticks .	cue
A woman with gray hair and a yellow shirt is seen playing [MASK] .	shuffleboard
There are two discs on the ground that get hit by another [MASK] .	disc
Several spectators are watching a shuffleboard [MASK] where various people are competing and playing .	event
One of the players adjusts his discs before hitting it with the [MASK] stick .	cue
White text appears on a blue [MASK] .	background
A girl in makeup and cheerleading [MASK] is shown at a game .	outfit
Then we see a gymnast doing flips across a mat before doing a back [MASK] in several different styles .	handspring
A person makes a jack o [MASK] .	lantern
First they cut the top [MASK] of a green pumpkin and scoop the seeds and other stuff out .	off
The remaining insides are cut and scraped off with an ice cream [MASK] .	scoop
A/An [MASK] is drawn on the pumpkin and then cut out .	design
The [MASK] of the pumpkin gets sprayed with mold remover and patted dry .	inside
A/An [MASK] is placed inside and lit and the lid is put back on .	candle
With the lights turned down the [MASK] o lantern can be viewed .	jack
A man is standing on a show playing bagpipes while other around him watch in [MASK] .	amazement
The man continues to play and the audience [MASK] when he finishes .	claps
He hands the [MASK] to a man walking in and gives the host a handshake .	instrument
He talks to the host a bit and strikes a/an [MASK] before the host finishes with the guest .	pose
A/An [MASK] stands at a sink in a kitchen .	boy
He is wiping his/her/their/its/your/my [MASK] down .	shoe
He turns around and smiles at the [MASK] .	camera
A woman is seen sitting in a/an [MASK] laughing while a man points in front of her .	chair
The man then holds a/an [MASK] up to her nose and pierces her nose .	gun
A woman plays with the girls hair while speaking to the girl and showing off her nose [MASK] .	piercing
A/An [MASK] sprays a ceiling with paint .	carpenter
A second [MASK] smooths out the paint on the ceiling .	carpenter
The first carpenter sprays paint all over the [MASK] .	ceiling
A couple of carpenters smooth out the paint on the [MASK] .	ceiling
One of the carpenters is seen spraying the [MASK] and stops for a second to move a light .	ceiling
The painting continues as well as the smoothing out of the [MASK] .	paint
Kids are shown playing basketball on a/an [MASK] .	court
The [MASK] is talking to them and trying to tell them how to play .	coach
The kids perform [MASK] ups .	lay
We see a/an [MASK] title screen .	opening
We see a girl [MASK] and perform a high jump and make it over the bar .	run
We then see a/an [MASK] and and slow motion replay .	replay
We see the ending title [MASK] .	screen
A man is dribbling a/an [MASK] .	basketball
He jumps and shoots the basketball into the [MASK] .	hoop
Words are shown on the screen at the [MASK] .	end
A woman is kneeling down on a blue [MASK] .	mat
The [MASK] starts moving her legs and arms .	woman
Two men are standing outside with a/an [MASK] of people lifting weights and exercising .	crowd
Many people begin to film the guys on their phone , the [MASK] lifting continues and several people come back to do interviews .	weight
More people are shown and then a/an [MASK] comes that is sponsored by Reebok .	logo
A woman is sitting in a car [MASK] , trying to drive .	barefoot
She lights a/an [MASK] as she drives .	cigarette
A/An [MASK] is seen speaking to the camera and leads into her laying out a paid of shorts .	woman
She then demonstrates how to properly iron the [MASK] items .	clothing
A person is playing bagpipes out in a/an [MASK] .	park
The camera shoots areas all around the [MASK] while the bagpipes play .	park
An athlete is seen running down a large track and throwing a javelin into the [MASK] .	air
His/Her/Their/Its/Your/My [MASK] is shown again in slow motion followed by several more athletes who take their turns .	throw
We see a/an [MASK] title screens .	opening
People are working on cameras in a/an [MASK] .	workshop
We see them mount it to a/an [MASK] .	tube
the lady then dances the hula [MASK] with the tube .	hoop
We see a blonde man making adjustments to the [MASK] .	tube
We see the [MASK] end screen .	closing
A/An [MASK] pans around a group of people sitting at a table followed by a man holding a surf board .	camera
The man carries the board out onto the [MASK] and begins riding the water .	water
The person continues to ride around following behind another [MASK] on the water .	person
Various shots of a/an [MASK] park are shown including rides moving , people playing games , and other people interacting with one another .	theme
Two men are then shown driving around a/an [MASK] on bumper cars while laughing to the camera and others speaking to the camera .	area
The men continue riding around and ends with a/an [MASK] pulling down a cover for the game .	woman
We see the opening title [MASK] .	screen
We see a man working on a piece of [MASK] .	equipment
The man heats the [MASK] and scrapes it off .	caulk
The screen flashes and the man puts on new [MASK] .	caulk
The man stops and points at the [MASK] The end scene is seen .	caulk
A/An [MASK] is walking slow on ice , trying to to crack it .	person
the person made many mid size hole in the ice and have fishing line hanging deep in the water [MASK] .	underneath
the person walking to one of the hole and checks the fishing [MASK] to see if he caught nay fish .	line
the [MASK] then pulls hard on the fishing line and drags it in .	guy
finally he uses a long [MASK] hook to hook the fish he caught and brings it out the hole .	metal
he then unhooks the long hook and use his tools to unhook the small fishing [MASK] the the fish mouth leaving the fish bloody .	hook
water polo team is standing by the pool talking to the [MASK] .	camera
man jumps in the water and is holding a ball and sart playing in the [MASK] .	pool
The credits of the [MASK] are shown .	clip
Guys [MASK] balls on a field .	throw
A/An [MASK] holds a few balls and talks .	guy
A man holding a flat bat walks across the field followed by a male holding one [MASK] in each hand .	ball
Two men sit with one man holding a flat [MASK] .	bat
Guys hit balls with the flat [MASK] .	bat
The credits of the [MASK] are shown .	video
A man is seen speaking to the [MASK] behind a table with various ingredients and glasses laid out .	camera
The man mixes the ingredients into a glass together and juices a/an [MASK] into the glass .	lime
He then pushes the ingredients around and pours liquids into the glass , creating an alcoholic [MASK] .	drink
He presents the [MASK] while the ingredients list is laid out and he walks away from the frame .	glass
An intro leads into clips of people riding surfboards on the [MASK] as well as jet skis .	water
The [MASK] pans around the area and continues to show more clips of people surfing .	camera
A close up of a surf [MASK] is shown followed by many more people surfing on the water .	board
The [MASK] is a spinning wheel with fast scrolling words going from the bottom to the top then it quickly fades to a black screen .	outro
To teams play hurling in a/an [MASK] while holding stick .	field
A woman stand and a lady walk on [MASK] a bench .	front
The referee extend his left [MASK] .	arm
Various shots of tools are shown that [MASK] into a man sitting down holding a guitar .	lead
The man then strums the guitar for a/an [MASK] and pauses .	bit
Multiple groups of people in boats are out exploring a/an [MASK] .	river
A/An [MASK] of people on a white boat paddle away at the waters in the river .	group
Multiple groups [MASK] high violent waters .	battle
At one [MASK] , the violent waters seem to almost topple one of the groups .	point
A brave , single [MASK] paddles away at the waters .	kayaker
A middle aged man is standing in the [MASK] wearing rollerblades .	street
The man precisely skates in-between a tight [MASK] of small cones .	row
The man does a/an [MASK] after completing the course and goes back to the beginning .	handstand
Two men walk along the [MASK] with their surfboards .	beach
They enter the water and the surfer with the white [MASK] catches a wave .	board
White board catches another wave as the blue [MASK] opts out , more waves taken by white board are shown .	board
The [MASK] on the blue board catches a few waves .	surfer
The white board [MASK] is shown gliding across more waves , clearly like an expert .	surfer
A series of screens appear with white and purple words in paragraph [MASK] .	form
A person is then shown walking out to the [MASK] with a utensil taking the snow off of the glass .	car
Then another screen appears with white words and displays a/an [MASK] and the location .	sentence
Two people are seen standing on a/an [MASK] and begin fighting one another .	mat
The men pause for a moment and continue fighting on while people watch on the [MASK] .	side
The boys continue fighting and stop in the [MASK] .	end
A/An [MASK] is seen turning on a faucet and rubbing their hands under the water .	person
The person pushes soap into their hands , watching the [MASK] drip down , and then scrubs their hands .	soap
There 's a woman with a hand tattoo and red painted nails attaching and screwing a parts in the trunk of a/an [MASK] to attach the spare tire .	car
Then she places the spare [MASK] into the metal case .	tire
She takes the plastic [MASK] and screws it in securely to fit the spare tire in the trunk .	dial
She places the [MASK] over the tire inside the trunk .	cover
There are many kids ranging from toddlers to teenagers enjoying themselves at a backyard [MASK] party .	birthday
There is a Disney princess pinata hanging from a/an [MASK] .	tree
The kids are enjoying hitting the [MASK] with a blue stick .	pinata
they kids take turns to hit the [MASK] .	pinata
A little [MASK] dressed in a purple skirt tries to tear the pinata by hitting it hard with the stick .	girl
A young child is seen standing before a shuffleboard [MASK] holding a stick .	table
The [MASK] then pushes the puck across the game .	boy
The camera follows the pucks movements and leads back to the [MASK] .	boy
A man hits a/an [MASK] with a bat .	ball
Three men stand on a/an [MASK] .	field
One man throws a ball on the [MASK] .	field
Three men flip a/an [MASK] .	coin
A person is playing an acoustic [MASK] .	guitar
There is a Christmas [MASK] behind him .	tree
A/An [MASK] with words comes onto the screen .	logo
Different views around a/an [MASK] are seen .	city
A large crowd is seen cheering inside a large [MASK] .	auditorium
Athletes walk together through a hallway then stand on logs and chop through them in a/an [MASK] .	competition
Two athletes walk through wearing green and [MASK] jerseys then saw through large logs in a competition .	orange
The judge inspects the [MASK] and declares a winner to the crowds delight .	log
Two athletes walk through a hallway then chop an upright [MASK] in a competition .	log
Cheerleaders enter through a hallway then dance on [MASK] .	stage
Two athletes enter through a/an [MASK] then use a hand saw to cut through a log .	hallway
Two athletes enter through a/an [MASK] then place boards into a log to stand on while chopping it down .	hallway
Athletes compete in a chainsaw [MASK] and saw through large logs before congratulating each other .	competition
The [MASK] is seen holding a trophy along with runners up and the crowd cheers .	winner
These 2 different teams are running on the field because they 're playing [MASK] .	shinty
Only half of the crowd is filled with people , while the other side is empty with no one there to watch [MASK] .	anything
In the end , [MASK] wins and people in the crowd clap and cheer .	someone
A man is seated with an electric [MASK] .	guitar
He is speaking to the [MASK] , then he starts playing .	camera
Another man plays the chords on a/an [MASK] .	table
A woman in a hat and a vest stands buy a/an [MASK] .	cart
She is crocheting [MASK] black and white .	something
A/An [MASK] drives by the cart .	car
Another person reaches into the [MASK] .	car
A person wearing a hat is sitting no a/an [MASK] .	couch
They begin playing a/an [MASK] .	accordion
They are pointing at buttons on the [MASK] with a screwdriver .	accordion
A/An [MASK] is seen swinging around on a bar doing various flips and tricks across two sets of beams .	gymnast
She continues spinning around and ends with her hands up and his/her/their/its/your/my [MASK] clapping .	coach
People watch on the sides and her scores are shown in the [MASK] .	end
There are two high school students in the high [MASK] cafeteria standing next to a table where some students are sitting .	school
One of the students is undressing and changing his shorts while the other student in a red [MASK] is watching him .	shirt
After the student finishes changing , the boy in the red shirt makes [MASK] of him .	fun
The student gets provoked and punches the [MASK] in the red shirt on his face , causing him to fall on the ground on his head .	boy
A woman walks around a stage holding a/an [MASK] .	saxophone
She starts to play the [MASK] as she dances .	saxophone
She stops and talks to the [MASK] again .	crowd
A woman is seated in front of a/an [MASK] .	camera
His/Her/Their/Its/Your/My [MASK] is in spiral curlers .	hair
She demonstrates how to remove them , showing the final [MASK] .	result
This girl is doing a video of how to make your white shoes become sparkly [MASK] .	clean
You will need a toothbrush , baby [MASK] , a glass cup or bowl , bleach , and q-tips , blowdryer , and water .	powder
First she adds water pours a little [MASK] of baby powder into the small bowl and she mixes it up using the toothbrush .	bit
She puts the baby powder soaked toothbrush onto the [MASK] and starts to rub it there .	shoe
Then she grabs the [MASK] and blowdrys the shoe and scrubs them again .	blowdryer
Then she pours bleach into the small bowl that has baby powder in it and she puts the toothbrush in the [MASK] and rubs it on the shoe again .	bowl
Finally she wets a cloth with water and wipes the [MASK] off .	shoe
A person is riding the [MASK] on the dirt road .	bike
The [MASK] jumped into high ramps .	biker
The biker drove to the curve path then drive over the high [MASK] .	ramp
A piercing artist removes a tissue from a/an [MASK] 's nose and wipes part of the nose .	woman
The woman holds piercing pliers up against a woman 's [MASK] .	nose
She pierces a needle through the nose and holds the pliers in [MASK] .	place
She removes the pliers from the woman 's [MASK] .	nose
The [MASK] sitting down speaks .	woman
The piercing artist touches the [MASK] and the nose as she screws a nose ring on .	needle
The piercing artists arranges the piercing inside the [MASK] with some pliers .	nose
The piercing [MASK] touches the piercing .	artist
The piercing artists uses a tissue to collect blood around the [MASK] .	piercing
A/An [MASK] of artwork is seen on the wall .	collection
The piercing artist continually uses a tissue to wipe blood from the woman 's [MASK] .	nose
The [MASK] stands up and waves .	woman
We see a/an [MASK] on a table .	book
We see image in the [MASK] with videos of people knitting .	book
We see a lady [MASK] two girls .	teaching
We see a/an [MASK] teaching a boy to knit .	teacher
We see a/an [MASK] teaching a group of children to knit .	lady
We then see the closing [MASK] .	screen
A/An [MASK] of kids are in bumper cars .	group
A man is seen standing in a large field holding onto a/an [MASK] .	tool
The man then uses the tool on the grass in [MASK] of him quickly .	font
The man continues to cut the grass while the camera captures his/her/their/its/your/my [MASK] .	movement
Women mix a variety of alcoholic drinks for [MASK] .	consumption
Steps are shown for a beautiful whiskey [MASK] .	sour
First the man sets his timer that 's attached to his chest and he sits down and puts his/her/their/its/your/my [MASK] onto the ski .	leg
Next he stands up while holding onto something and he starts water skiing as he gets pulled by the [MASK] .	boat
But , he eventually falls off and is seen standing in the [MASK] .	water
A woman exercises at a/an [MASK] .	machine
The [MASK] focuses on and features specific parts of the machine .	camera
The woman demonstrates folding the [MASK] for storage .	machine
The woman continues to exercise on the [MASK] .	machine
A group of men are outside sitting around a fountain playing a/an [MASK] of oddly drawn hopscotch .	game
One boy takes his/her/their/its/your/my [MASK] and then they all begin talking again .	turn
Next , a/an [MASK] tries to jump over the bricks but ends up falling .	boy
Another [MASK] jumps after him and he is successful .	boy
However , the next boy jumps and has to stand on one [MASK] and collect all of the pieces thrown behind him .	foot
A man is seen speaking to the [MASK] and leads into him holding up a tool and pointing to several bushes .	camera
The man then trims along the bush while stopping to speak to the [MASK] and holding up the tool .	camera
A gymnast is seen standing on a/an [MASK] and begins performing gymnastic moves on the beam .	beam
The girl spins and flips all along the beam while the [MASK] captures her movements .	camera
She ends her routine but jumping down off the [MASK] with her arms up and walking away .	side
Two men walk to the barrel in a yard at a barbecue and the men both reach for the last [MASK] in the barrel .	beer
The men do rock paper scissors and the right man hits the [MASK] with a rock , takes the beer and walks off .	left
We see a/an [MASK] poured in a glass .	beer
We see the injured man with his/her/their/its/your/my [MASK] up and a man walks past and gives him a high five .	hand
A man rows a/an [MASK] down a river .	canoe
His/Her/Their/Its/Your/My [MASK] is colored red .	canoe
He finally passes the [MASK] .	point
An intro leads into several clips of different athletes performing [MASK] throws in a circle .	shotput
More men continue to step up and throw the [MASK] while many watch on the sidelines .	object
A teen girl sits on the floor holding a/an [MASK] .	shoe
She is then shown wiping the [MASK] down with a cleaning solution .	shoe
She shows the [MASK] close up after she is done .	shoe
A man is standing outside of a large [MASK] and begins to clean it with a long stick .	window
One the window is wet , he takes the [MASK] like stick and drags it up and down getting the water off .	razor
A man bends at the knees in front of a/an [MASK] .	barbell
He lifts it slowly , bringing it to his/her/their/its/your/my [MASK] .	chest
